index;imdbID;tmdbID;imdbRating;imdbVoteCount;tmdbRating;originalTitle;genres;countries;year;runtime;cast;significants;title;overview;tagline;video;posterPath;poster_URLs_original;age;netflix;disney;prime;hbo;
1833;tt0093999;59075;67;799;68;Snow White;[10751, 14, 4];['IL', 'US'];1987;85;['Diana Rigg', 'Billy Barty', 'Sarah Patterson', 'Nicola Stapleton', 'Mike Edmonds', 'Ricardo Gil', 'Gary Friedkin'];['Michael Berz'];Snow White;A prince, seeking the greatest treasure, stumbles upon seven little men guarding a coffin. They tell him the story of Snow White, a beautiful princess who was forced to run away from home after her jealous stepmother tried to have her killed. When she realizes that the girl is still alive and living with the dwarfs, she sets out to destroy her only rival once and for all.;;;/nVTbqBKMk6j4LOM58hosBs2OF9W.jpg;https://image.tmdb.org/t/p/original/nVTbqBKMk6j4LOM58hosBs2OF9W.jpg;3;False;False;True;False;
1834;tt3659718;445489;82;129;0;Snow Monkeys;[99, 10751];[];2014;0;[];[];Snow Monkeys;;;;/dvnQ5rGKXoYQDeRD2w5ZwKwCr3h.jpg;https://image.tmdb.org/t/p/original/dvnQ5rGKXoYQDeRD2w5ZwKwCr3h.jpg;0;False;False;True;False;
1835;tt0184907;15489;51;12132;51;Snow Day;[12, 35, 10751];['US'];2000;89;['Mark Webber', 'Schuyler Fisk', 'Zena Grey', 'Chris Elliott', 'Chevy Chase', 'Jean Smart', 'Emmanuelle Chriqui'];['Chris Koch'];Snow Day;"When an entire town in upstate New York is closed down by an unexpected snowfall, a ""snow day"" begins when a group of elementary school kids, led by Natalie Brandston, try to ensure that the schools stay closed by stopping a mechanical snowplow driver by trying to hijack his plow truck. Meanwhile, Natalie's big brother Hal is using this day to try to win the affections of Claire Bonner, the most popular girl in his high school, while Hal and Natalie's father Tom, a TV meteorologist, faces off against a rival meteorologist for weather coverage of the day's events.";Roads closed. Schools shut. Rules were made to be frozen!;QHRio-QRZhU;/myTnHKy178rrd1oUG3GkEvc641G.jpg;https://image.tmdb.org/t/p/original/myTnHKy178rrd1oUG3GkEvc641G.jpg;4;False;False;True;False;
1836;tt2400435;239364;70;97;75;Snoop Dogg Presents The Bad Girls of Comedy;[35];[];2012;0;[];[];Snoop Dogg Presents The Bad Girls of Comedy;Hip hop superstar and longtime comedy aficionado Snoop Dogg presents his picks for the most outrageous, hilarious comediennes in this standup showcase featuring Tiffany Haddish, April Macie, Cookie Hull (Simply Cookie), Monique Marvez and Luenell.;;;/t8lTymuRj9Iqy5eC34OnhEUMyaI.jpg;https://image.tmdb.org/t/p/original/t8lTymuRj9Iqy5eC34OnhEUMyaI.jpg;18;False;False;True;False;
1837;tt0369946;692582;21;194;0;Snitch'd;[28, 12, 53];[];2003;86;['James Cahill', 'Eva Longoria', 'Brenda Tinoca'];['James Cahill'];Snitch'd;When the East Side Gang and The Cut Throat Mafia start a drug war at a local high school, detective McClure goes undercover to investigate the brutal murder of a young Latino student.  The gang members are the key suspects but nobody is talking.  And as McClure continues to dig for answers, it becomes clear that the two gangs are fighting for territory - and nobody is getting in their way.;Choose your side..;;/hfLSeGxSDKZlCkpwWzEV37mLcue.jpg;https://image.tmdb.org/t/p/original/hfLSeGxSDKZlCkpwWzEV37mLcue.jpg;15;False;False;True;False;
1838;tt6349302;464889;56;4204;65;Sniper: Ultimate Kill;[28, 18, 53];['US'];2017;93;['Chad Michael Collins', 'Billy Zane', 'Tom Berenger', 'Joe Lando', 'Danay García', 'Juan Pablo Gamboa', 'Felipe Calero'];['Claudio Fäh'];Sniper: Ultimate Kill;A ruthless Columbian drug lord has been using a cold-blooded assassin nicknamed The Devil to wipe out his competition. Sensing a threat to the US, the DEA hires a Marine sniper to kill The Devil, and capture the kingpin.;;ZKBlKsx4N38;/pi16aubY3qFKJWAh4npvm03ERkH.jpg;https://image.tmdb.org/t/p/original/pi16aubY3qFKJWAh4npvm03ERkH.jpg;17;False;False;True;False;
1839;tt5344794;394223;31;2875;46;Sniper: Special Ops;[28, 18, 10752];['US'];2016;84;['Steven Seagal', 'Tim Abell', 'Rob Van Dam', 'Dale Dye', 'Charlene Amoia', 'Jason-Shane Scott', 'Daniel Booko'];['Fred Olen Ray'];Sniper: Special Ops;A Special Ops military Force, led by expert sniper Sergeant Jake Chandler, are sent to a remote Afghan village to extract an American congressman being held by the Taliban.;He's watching your six.;Ar-5PAj-YOc;/jgE31g7hqV9UVJKqz3LCwm5oDb8.jpg;https://image.tmdb.org/t/p/original/jgE31g7hqV9UVJKqz3LCwm5oDb8.jpg;15;False;False;True;False;
1840;tt8287434;572428;41;79;0;Sniper Corpse;[27];[];2019;82;['Eleri Jones', 'Kit Smith'];['Keith R. Robinson'];Sniper Corpse;The undead are former militia soldiers that are now indestructible snipers. A widow goes looking for the body of her husband but comes across a corpse that wants to end his new unjust life.;;w3J7fpRrrM4;/aNFlIhLa1gc8kIWTI7y3SKnIo1d.jpg;https://image.tmdb.org/t/p/original/aNFlIhLa1gc8kIWTI7y3SKnIo1d.jpg;-1;False;False;True;False;
1841;tt0408196;14247;53;4058;54;Sniper 3;[28, 18, 53];['US'];2004;97;['Tom Berenger', 'Byron Mann', 'John Doman', 'Denis Arndt', 'Troy Winbush', 'Jeannetta Arnette', 'William Duffy'];['P.J. Pesce'];Sniper 3;Master Gunnery Sergeant Thomas Beckett is the U.S. Marine Corps' most decorated sniper. His has taken out warlords, drug lords, assassins, and bitter foes. This time, he's going after a friend.;Everyone is a Target;;/7hY5Yi8cMcXcdx12lv2t8MjUI2U.jpg;https://image.tmdb.org/t/p/original/7hY5Yi8cMcXcdx12lv2t8MjUI2U.jpg;15;False;False;True;False;
1842;tt0208092;107;83;817465;78;Snatch;[35, 80];['GB', 'US'];2000;104;['Benicio del Toro', 'Dennis Farina', 'Vinnie Jones', 'Brad Pitt', 'Rade Šerbedžija', 'Jason Statham', 'Jason Flemyng'];['Guy Ritchie'];Snatch;Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.;Stealin' stones and breakin' bones.;11ptis6I2Zk;/56mOJth6DJ6JhgoE2jtpilVqJO.jpg;https://image.tmdb.org/t/p/original/56mOJth6DJ6JhgoE2jtpilVqJO.jpg;16;False;False;True;False;
1843;tt5322168;507697;69;1817;72;Snapshots;[18];['US'];2018;95;['Piper Laurie', 'Brooke Adams', 'Emily Baldoni', 'Brett Dier', 'Max Adler', 'Shannon Collis', 'Emily Goss'];['Melanie Mayron'];Snapshots;Rose spends her days fishing near the beautiful lake house she’s called home for 50 years. She’s not getting any younger and her daughter Patti worries about Rose being all alone, but the stubborn matriarch will not sell. There are memories here that she doesn’t want to leave. These come flooding back one weekend during a visit from Patti and granddaughter Allison, when a long-forgotten roll of film reminds Rose of the summer she met and fell in love with the bold and beautiful Louise.;;gB8WRTcTjLs;/zYYxHMcL23E0ebtxCISGteeCU9l.jpg;https://image.tmdb.org/t/p/original/zYYxHMcL23E0ebtxCISGteeCU9l.jpg;17;False;False;True;False;
1844;tt0105434;71202;44;507;48;Snake Eater III: His Law;[28];['CA'];1992;95;['Lorenzo Lamas', 'Minor Mustain', 'Tracey Cook', 'Tracey Hway', 'Una Kay', 'Tracey Hway', 'Holly Chester'];['George Erschbamer', 'W. Glenn Duncan'];Snake Eater III: His Law;A Vietnam vet named soldier is hired to find a biker gang called Hell's Fury, which kidnapped, drugged, and raped a young girl, and exact revenge.;No rules. No system. No mercy.;FsoY8DVP_PM;/8URSpMQOU4VzEOlQtZ3xRJjtFGd.jpg;https://image.tmdb.org/t/p/original/8URSpMQOU4VzEOlQtZ3xRJjtFGd.jpg;18;False;False;True;False;
1845;tt0100645;71200;45;1081;50;Snake Eater;[28];['CA', 'US'];1989;91;['Lorenzo Lamas', 'Josie Bell', 'Ronnie Hawkins', 'Ben DiGregorio', 'Ron Palillo', 'Mowava Pryor', 'Sandra Brown'];['George Erschbamer'];Snake Eater;The Snake Eaters are an elite division of the Marines especially trained for search and destroy missions. This actioner chronicles the exploits of one of them who has become a cop. Known as a tough loner, he returns to find the band of backwoods bad-guys who killed his parents and abducted his sister.;As dirty as Dirty Harry, as dangerous as Deliverance;i3G3ZVg99NU;/oKvlHKowiFd48cm11FeMsHbSXYT.jpg;https://image.tmdb.org/t/p/original/oKvlHKowiFd48cm11FeMsHbSXYT.jpg;17;False;False;True;False;
1846;tt1766093;72587;52;493;51;Smoke Screen;[80, 53];['US'];2010;87;['Jaime Pressly', 'Currie Graham', 'Garwin Sanford', 'Larissa Laskin', 'Blu Mankuma', 'Marie Avgeropoulos', 'Katharine Isabelle'];['Gary Yates'];Smoke Screen;Sandra Brown’s “Smoke Screen” follows newswoman Britt Shelley (Jaime Pressly), who shockingly wakes up in bed next to the dead body of Detective Jay Burgess and is suspected of foul play. Five years prior, Jay’s lifelong friend Raley Gannon (Currie Graham) also woke up next to a dead body. After learning of Britt’s scandal and the similarities between their two cases, he realizes she might be his only chance for vindication. As the two unravel their mysterious cases together, they find themselves caught in a dangerous political cover-up involving arson and murder.;;aB9ZxClZYvg;/mC3juBq77l6YohjJ5tY6q9yjLUC.jpg;https://image.tmdb.org/t/p/original/mC3juBq77l6YohjJ5tY6q9yjLUC.jpg;7;False;False;True;False;
1847;tt1531914;96999;54;598;59;Smitty;[18, 10751];[];2012;94;['Mira Sorvino', 'Peter Fonda', 'Louis Gossett Jr.', 'Jason London', 'Booboo Stewart', 'Lolita Davidovich', 'Brandon Tyler Russell'];['David M. Evans'];Smitty;SMITTY is a family film about a rescue dog. When life gets tough for Ben, a friendly paw is all it takes to pull him through. Mischievous thirteen-year-old Ben is sent to his grandfather's farm for the summer, where he crosses paths with a lovable mutt. With help from the unlikely canine companion, Ben learns the importance of friendship, family and responsibility.;;;/wKSozn2WTHp64ZzkdG9wioA5gLy.jpg;https://image.tmdb.org/t/p/original/wKSozn2WTHp64ZzkdG9wioA5gLy.jpg;8;False;False;True;False;
1848;tt12757438;718416;36;1070;35;Smiley Face Killers;[27, 53];['US'];2020;97;['Ronen Rubinstein', 'Crispin Glover', 'Mia Serafino', 'Cody Simpson', 'Ashley Rickards', 'Amadeus Serafini', 'Garrett Coffey'];['Tim Hunter'];Smiley Face Killers;As a strange wave of mysterious drownings of male college students plagues the California coast, Jake struggles to keep his life together at school. Finding himself stalked by a hooded figure driving an unmarked van, Jake fears he may become the next victim in the killer's horrific spree.;They only have eyes for you.;UgM2HkdwBz4;/uF2S5BJg418TdpwDSfx5hyTsaHR.jpg;https://image.tmdb.org/t/p/original/uF2S5BJg418TdpwDSfx5hyTsaHR.jpg;18;False;False;True;False;
1849;tt10111568;621443;70;209;0;Smile Please;[18];[];2019;150;[];[];Smile Please;Nandini Joshi, an award-winning photographer, is going through a personal crisis. Even as her busy husband and stubborn daughter continue to neglect her, Nandini struggles to find a sense of purpose and dignity. Will she ever rediscover the lost verve for life?;;;/uqEX8HKSij3qvuLJ53RgVeWPBTb.jpg;https://image.tmdb.org/t/p/original/uqEX8HKSij3qvuLJ53RgVeWPBTb.jpg;0;False;False;True;False;
1850;tt0039840;48994;64;1427;60;Smash-Up: The Story of a Woman;[18, 2, 10402];['US'];1947;103;['Susan Hayward', 'Lee Bowman', 'Marsha Hunt', 'Eddie Albert', 'Carl Esmond', 'Carleton Young', 'Charles D. Brown'];['Stuart Heisler'];Smash-Up: The Story of a Woman;A nightclub singer uses alcohol in excess to sooth her painful life.;Love-Wrecked!;;/zNTmxsWoDz6tQwEtTI266FFK5pj.jpg;https://image.tmdb.org/t/p/original/zNTmxsWoDz6tQwEtTI266FFK5pj.jpg;12;False;False;True;False;
1851;tt1280015;47912;69;826;68;Smash His Camera;[99];['US'];2010;87;['John Loengard'];['Leon Gast'];Smash His Camera;A film centering on the life and work of Ron Galella that examines the nature and effect of paparazzi.;;;/jgdU8ayTpcFhZQcc7h9B9DNeX3b.jpg;https://image.tmdb.org/t/p/original/jgdU8ayTpcFhZQcc7h9B9DNeX3b.jpg;10;False;False;True;False;
1852;tt0122718;11551;62;96541;65;Small Soldiers;[28, 12, 35];['US'];1998;110;['Gregory Smith', 'Kirsten Dunst', 'Denis Leary', 'Phil Hartman', 'David Cross', 'Jay Mohr', 'Kevin Dunn'];['Joe Dante'];Small Soldiers;When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.;Big Movie.;YwIt5wagRsg;/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg;https://image.tmdb.org/t/p/original/2nuUjSzHsoYlRvTPmLo7m7gCQry.jpg;6;False;False;True;False;
1853;tt1272886;95755;61;7642;60;Small Apartments;[35, 80, 18];['US'];2012;96;['Matt Lucas', 'Juno Temple', 'James Caan', 'Dolph Lundgren', 'Billy Crystal', 'Peter Stormare', 'DJ Qualls'];['Jonas Åkerlund'];Small Apartments;When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him.;;jqXdvbCb2a8;/z7j98OiCC6v0gOXJ9VF5t2kV169.jpg;https://image.tmdb.org/t/p/original/z7j98OiCC6v0gOXJ9VF5t2kV169.jpg;16;False;False;True;False;
1854;tt5181852;463602;47;4139;53;Slumber;[27];['US'];2017;84;['Maggie Q', 'Will Kemp', 'Sylvester McCoy', 'Sam Troughton', 'Kristen Bush', 'Adam Lazarus', 'Susan Fordham'];['Jonathan Hopkins'];Slumber;A sleep doctor tries to protect a family from a demon that feeds on people in their nightmares.;;yNkrHiqxJR8;/fYbShpy94q0kbr2wqlZ0KmpcQy7.jpg;https://image.tmdb.org/t/p/original/fYbShpy94q0kbr2wqlZ0KmpcQy7.jpg;15;False;False;True;False;
1855;tt0165477;158431;49;805;46;Slow Burn;[53];['US'];2000;97;['Minnie Driver', 'Josh Brolin', 'James Spader', 'Stuart Wilson', 'Jennifer Ann Evans', 'Nicole Fellows', 'Caprice Benedetti'];['Christian Ford'];Slow Burn;A woman's lifelong pursuit of lost family diamonds is interrupted by the appearance of two escaped convicts.;Lust Greed Betrayal;v89gdKBSqz4;/rPfW52tBjVhgR8GJOshYG8hHxRu.jpg;https://image.tmdb.org/t/p/original/rPfW52tBjVhgR8GJOshYG8hHxRu.jpg;14;False;False;True;False;
1856;tt0381601;24029;45;3345;49;Slipstream;[28, 878, 53];['ZM', 'US', 'DE', 'ZA'];2005;89;['Sean Astin', 'Ivana Miličević', 'Vinnie Jones', 'Grant Swanby', 'Hakeem Kae-Kazim'];['David van Eyssen'];Slipstream;A scientist plots a bank robbery based around his newest invention -- a time travel gadget that will send its user 10 minutes into the past. Everything goes according to plan, until he encounters a group of thieves who've planned their heist for the same day.;He's got 10 minutes to change the past, or his future is history;;/oVDdgk3HRQeag4YNIffAt0pWEm.jpg;https://image.tmdb.org/t/p/original/oVDdgk3HRQeag4YNIffAt0pWEm.jpg;13;False;False;True;False;
1857;tt4185370;345680;52;1007;45;Sleepwalker;[53];['US'];2017;88;"[""Ahna O'Reilly"", 'Richard Armitage', 'Izabella Scorupco', 'Haley Joel Osment', 'Emma Fitzpatrick', ""Adam O'Byrne""]";['Elliott Lester'];Sleepwalker;A young woman seeks help from a sleep clinic for her insomnia, but soon deals with her entire life being turned upside down.;;ZMUfP-qfN6I;/qvLsMp60r6aiY01cxwM2XZz1AHq.jpg;https://image.tmdb.org/t/p/original/qvLsMp60r6aiY01cxwM2XZz1AHq.jpg;18;False;False;True;False;
1858;tt0102945;7442;63;54527;65;Sleeping with the Enemy;[18, 53];['US'];1991;99;['Julia Roberts', 'Patrick Bergin', 'Kevin Anderson', 'Kyle Secor', 'Tony Abatemarco', 'Claudette Nevins', 'Marita Geraghty'];['Joseph Ruben'];Sleeping with the Enemy;A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.;Self-Defense is not murder;FcQqsrf2gik;/jWbb8qCJX8Su1p90xFSG5kOAyC9.jpg;https://image.tmdb.org/t/p/original/jWbb8qCJX8Su1p90xFSG5kOAyC9.jpg;15;False;False;True;False;
1859;tt0473397;655804;68;96;0;Sleeper;[878, 53];[];2005;0;['Lucian McAfee', 'Cotter Smith', 'Mark Metcalf', 'Shannon Watson', 'Duane Sharp'];['Drew Maxwell'];Sleeper;One man must stop the government's ultimate assassin, a Sleepwalker Agent capable of entering people's dreams and killing them from within, only to discover that the killer is the one person he may not be capable of stopping.;;;/apu7UvDvBZ4E9RF4hYcYBvAMi7S.jpg;https://image.tmdb.org/t/p/original/apu7UvDvBZ4E9RF4hYcYBvAMi7S.jpg;-1;False;False;True;False;
1860;tt0096118;34311;57;11393;58;Sleepaway Camp II: Unhappy Campers;[35, 27];['US'];1988;80;['Pamela Springsteen', 'Renée Estevez', 'Tony Higgins', 'Valerie Hartman', 'Brian Patrick Clarke', 'Walter Gotell', 'Susan Marie Snyder'];['Michael A. Simpson'];Sleepaway Camp II: Unhappy Campers;Angela Baker, a psychotic transsexual, escapes from a mental hospital and surfaces at a summer camp as a counselor who lectures her teenage charges on proper moral behavior. Those teens who break her strict rules -- from the camp chatterbox or a sex-obsessed girl to the boys who are peeping Toms -- are murdered by the impostor in various gruesome ways. As more campers go missing, intrepid counselor Molly begins to piece together the truth.;When you go camping just take the essentials.;AgwuxLhKMHM;/k5vfK2gg4CmZ42hIY6cJyB8duY7.jpg;https://image.tmdb.org/t/p/original/k5vfK2gg4CmZ42hIY6cJyB8duY7.jpg;17;False;False;True;False;
1861;tt0262772;435685;65;43;0;Slaying the Dragon;[99];[];1988;58;['Herb Wong', 'Nancy Kwan', 'Amy Hill', 'Jaime Kibben', 'John Korty', 'Guy Lee', 'Nobu McCarthy'];['Deborah Gee'];Slaying the Dragon;"A highly critical documentary about the history of Asian-American actresses in Hollywood. Features interviews with pioneering Asian-American actresses and clips from classic films such as ""The Thief of Bagdad"", ""The Good Earth"", and ""The World of Suzie Wong"", interspersed with Asian/feminist sociological commentary.";;;/xAbLRgUrLsFcLhXcHhPhbmD6bcI.jpg;https://image.tmdb.org/t/p/original/xAbLRgUrLsFcLhXcHhPhbmD6bcI.jpg;-1;False;False;True;False;
1862;tt0760186;65823;36;721;48;Slayer;[28, 27, 878];['US'];2006;88;"['Casper Van Dien', 'Tony Plana', 'Kevin Grevioux', ""Jennifer O'Dell"", 'Alexis Cruz', 'Joyce Giraud', 'Ray Park']";['Kevin VanHook'];Slayer;An elite commando squad led by longtime soldier buddies Hawk and Grives run afoul of lethal and powerful vampires in a South American rain forest. Grieves gets turned into a vampire and becomes leader of a savage roving herd. Moreover, Hawk has to rescue his scientist ex-wife Dr. Laurie Williams from the bloodsuckers' evil clutches.;;;/qM6uQf0pSXvMwnwO6P4fWbmEAxl.jpg;https://image.tmdb.org/t/p/original/qM6uQf0pSXvMwnwO6P4fWbmEAxl.jpg;15;False;False;True;False;
1863;tt10665040;767841;35;161;50;Slashlorette Party;[27];['US'];2020;79;['Ginger Lynn Allen', 'Krystal Shay', 'Drew Marvick', 'Molly Souza', 'Robert Holloway', 'Andrew Brown', 'Nina Lanee Kent'];['Paul Ragsdale', 'Angelica De Alba'];Slashlorette Party;An anxious young woman is taken by her friends to a remote cabin in the woods to celebrate her bachelorette party. The fun and games are cut short when an uninvited guest begins killing off the wedding party, one by one.;Scream now or forever rest in peace!;EwhwyVX37R4;/dLD7wZWih9kCoqJveu7AEnJtpEm.jpg;https://image.tmdb.org/t/p/original/dLD7wZWih9kCoqJveu7AEnJtpEm.jpg;-1;False;False;True;False;
1864;tt0120213;81367;51;1210;55;Slappy and the Stinkers;[10751];['US'];1998;78;['BD Wong', 'Bronson Pinchot', 'Jennifer Coolidge', 'Joseph Ashton', 'Gary LeRoi Gray', 'Carl Michael Lindner', 'Scarlett Pomers'];['Barnet Kellman'];Slappy and the Stinkers;"Five 2nd-grade kids who don't follow strict rules by their school principal Brinway are dubbed ""Stinkers"" by him. On the class visit to an aquarium the Stinkers decide that a sea lion called Slappy doesn't feel too good there, ""free"" him, and plant him into Brinway's hot-tub.";Five Kids. One Sea-Lion. No Rules.;QJZJmdbJCDk;/g6PsNLXH5bS8ZuPmhXujcM0JTHx.jpg;https://image.tmdb.org/t/p/original/g6PsNLXH5bS8ZuPmhXujcM0JTHx.jpg;4;False;False;True;False;
1865;tt0240900;20009;54;14363;52;Slackers;[35, 10749];['CA', 'US'];2002;86;['Devon Sawa', 'Jaime King', 'Jason Segel', 'Jason Schwartzman', 'Laura Prepon', 'Michael C. Maronna', 'Cameron Diaz'];['Dewey Nicks'];Slackers;Dave, Sam and Jeff are about to graduate from Holden University with honors in lying, cheating and scheming. The three roommates have proudly scammed their way through the last four years of college and now, during final exams, these big-men-on-campus are about to be busted by the most unlikely dude in school. Self-dubbed Cool Ethan, an ambitious nerd with a bad crush, enters their lives one day and everything begins to unravel.;When all else fails... cheat.;kMiUe69TIDI;/g3xn7tRnGxVwwKc2tge7nPssywQ.jpg;https://image.tmdb.org/t/p/original/g3xn7tRnGxVwwKc2tge7nPssywQ.jpg;15;False;False;True;False;
1866;tt11707848;755401;31;120;70;Skydog;[12, 10751];['US'];2020;0;['Dean Cain', 'Daniel Knudsen', 'Rosie Berryer', 'Christopher Veldhuizen', 'Mimi Sagadin ', 'Rocco Guirlanda', 'Tim Kaiser'];['Daniel Knudsen', 'Tim Kaiser'];Skydog;After a high school senior working on his pilot’s license rescues a dog named Oreo, he finds out his mom is a CIA agent who’s been captured. He teams up with Oreo and a new friend to find his mother and uncover double agents inside the CIA.;Skydog;qmVK7DmYZ08;/dWtMI34vh1oloILjgO8qeE4jaxY.jpg;https://image.tmdb.org/t/p/original/dWtMI34vh1oloILjgO8qeE4jaxY.jpg;7;False;False;True;False;
1867;tt0140551;242340;48;98;20;Sky Racket;[28, 18];['US'];1937;63;['Bruce Bennett', 'Joan Barclay', 'Monte Blue', 'Edward Earle', 'Roger Williams', 'Jack Mulhall', 'Earle Hodgins'];['Sam Katzman'];Sky Racket;A government agent sets out to capture a gang of airmail bandits who use a death ray to blow planes out of the sky.;;;/lxvmdeYf18lNICJO83FdwBOHCEI.jpg;https://image.tmdb.org/t/p/original/lxvmdeYf18lNICJO83FdwBOHCEI.jpg;0;False;False;True;False;
1868;tt0346156;5137;60;83738;58;Sky Captain and the World of Tomorrow;[28, 12, 9648];['GB', 'US'];2004;107;['Jude Law', 'Gwyneth Paltrow', 'Angelina Jolie', 'Bai Ling', 'Giovanni Ribisi', 'Michael Gambon', 'Omid Djalili'];['Kerry Conran'];Sky Captain and the World of Tomorrow;"When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.";Who will save us?;cY3ypQD6p2s;/ceW9Zi43hEQPdxkPkohVCcG1CuT.jpg;https://image.tmdb.org/t/p/original/ceW9Zi43hEQPdxkPkohVCcG1CuT.jpg;7;False;False;True;False;
1869;tt12466240;849042;44;118;0;Skinwalker;[53, 37];['US'];2021;95;[];['Robert Conway'];Skinwalker;After looting a Native American burial site, a hunter unleashes the legendary Skinwalker, a shape shifting demon, onto an unsuspecting world.;;;/scmnQwZuq7JUxjaAma9GfbKC1iH.jpg;https://image.tmdb.org/t/p/original/scmnQwZuq7JUxjaAma9GfbKC1iH.jpg;-1;False;False;True;False;
1870;tt10146070;688719;78;108;80;Skin Deep: The Battle Over Morgellons;[99];[];2019;90;[];['Pi Ware'];Skin Deep: The Battle Over Morgellons;A nurse journeys to discover the truth behind a disease so bizarre, patients who suffer from it are regularly written off as delusional by doctors and loved ones.;;;/tqdP3w4HOrLpL8kv8oqfQ3zqQ45.jpg;https://image.tmdb.org/t/p/original/tqdP3w4HOrLpL8kv8oqfQ3zqQ45.jpg;-1;False;False;True;False;
1871;tt0098343;12478;61;4450;63;Skin Deep;[35, 18, 10749];['US'];1989;97;['John Ritter', 'Vincent Gardenia', 'Alyson Reed', 'Joel Brooks', 'Julianne Phillips', 'Chelsea Field', 'Peter Donat'];['Blake Edwards'];Skin Deep;Hard-drinking novelist Zach Hutton spirals out of control after his wife and mistress both leave him. Alone and crippled by a bad case of writer's block, Zach slips in and out of casual relationships and one-night stands, while his drinking becomes more and more severe. With the help of a bartender and his therapist, Zach confronts his demons -- women and alcohol -- and rediscovers his writing voice.;The comedy that glows in the dark.;TBTMP1s32E0;/js5a48fyxJEUa4xAaarLpkum6Hb.jpg;https://image.tmdb.org/t/p/original/js5a48fyxJEUa4xAaarLpkum6Hb.jpg;15;False;False;True;False;
1872;tt0964586;29989;70;3442;65;Skin;[1, 18];['ZA', 'GB'];2009;107;['Sophie Okonedo', 'Alice Krige', 'Sam Neill', 'Terri Ann Eckstein', 'Bongani Masondo', 'Dan Robbertse', 'Jeremy Crutchley'];['Anthony Fabian'];Skin;Based on the true story of a black girl who was born to two white Afrikaner parents in South Africa during the apartheid era.;;;/ahrM4Nr76NGUXMq4YfmueX8coFY.jpg;https://image.tmdb.org/t/p/original/ahrM4Nr76NGUXMq4YfmueX8coFY.jpg;13;False;False;True;False;
1873;tt1124397;13471;40;597;46;Skate Or Die;[28, 80];['FR'];2008;92;['Mickey Mahut', 'Idriss Diop', 'Elsa Pataky', 'Philippe Bas', 'Passi', 'Rachida Brakni'];['Miguel Courtois'];Skate Or Die;Jérôme and Benjamin are two young skateboarders whose carefree existence is turned upside down when they witness the murder of a drug dealer. Rumbled by the assassins they manage to escape. Taking refuge in a police station they then discover that the criminals are actually the crooked cops. Then begins a relentless chase through the streets of Paris as Jérôme and Benjamin attempt to outwit their unscrupulous pursuers... Utilising real Paris locations and two of France's top street skaters, Skate Or Die is an adrenalin rush thriller for the Red Bull generation.;;;/twBQ5bLqOjDWcV6cNAGvIPvyrIK.jpg;https://image.tmdb.org/t/p/original/twBQ5bLqOjDWcV6cNAGvIPvyrIK.jpg;13;False;False;True;False;
1874;tt0083089;49934;76;6071;77;Sjećaš li se, Dolly Bell?;[35, 18, 10749];['YU'];1981;107;['Slavko Štimac', 'Slobodan Aligrudić', 'Ljiljana Blagojević', 'Pavle Vuisić', 'Mira Banjac', 'Nada Pani', 'Boro Stjepanović'];['Emir Kusturica'];Do You Remember Dolly Bell?;A young man grows up in Sarajevo in the 1960s, under the shadow of his good, but ailing father, and gets attracted by the world of small-time criminals.;;;/mkH1PigvNINeYQxi07RsdzSuTDB.jpg;https://image.tmdb.org/t/p/original/mkH1PigvNINeYQxi07RsdzSuTDB.jpg;10;False;False;True;False;
1875;tt0084691;77073;57;908;60;Six Weeks;[18];['US'];1982;107;['Dudley Moore', 'Mary Tyler Moore', 'Katherine Healy', 'Michael Ensign', 'Bill Calvert'];['Tony Bill'];Six Weeks;A wealthy cosmetic tycoon and her 12-year-old daughter, who's dying from leukemia, strike up a sentimental friendship with a California politician. Since the girl has only six weeks or less to live, the trio fly to New York City where the daughter skates the ice rink at Rockefeller Center, assumes the lead in The Nutcracker ballet, and sightsees most of the city.;In six weeks you can find memories to last a lifetime.;;/tBYjrbMFjYYA3CwrdFUayTqHaAz.jpg;https://image.tmdb.org/t/p/original/tBYjrbMFjYYA3CwrdFUayTqHaAz.jpg;8;False;False;True;False;
1876;tt0028260;165753;60;174;60;Sitting on the Moon;[35, 18, 10402];['US'];1936;66;['Roger Pryor', 'Grace Bradley', 'William Newell', 'Pert Kelton', 'Henry Kolker', 'Henry Wadsworth', 'Joyce Compton'];['Ralph Staub'];Sitting on the Moon;A successful songwriter and a struggling singer become involved professionally and romantically on the road to stardom.;;;/sQcAzgklMALpw356JASZLwddyvW.jpg;https://image.tmdb.org/t/p/original/sQcAzgklMALpw356JASZLwddyvW.jpg;0;False;False;True;False;
